raw_skill_id,original_zip_name,source_project,source_project_zip,source_project_id,source_tex_file,source_line_number,source_entry_start_line,source_entry_end_line,section_name,raw_category,raw_skill_text,raw_entry_text,normalized_skill_key,parse_flags
raw_s000570,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,317,317,319,SKILLS,Qualitative Methods,Conjoint,"Qualitative Methods: Focus groups, Interview, Usability studies, Conjoint, Contextual inquiry, Concept evaluations",conjoint,
raw_s000571,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,317,317,319,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Focus groups, Interview, Usability studies, Conjoint, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000572,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,317,317,319,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Focus groups, Interview, Usability studies, Conjoint, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000573,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,323,323,325,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000574,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,323,323,325,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000575,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,323,323,325,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000576,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,323,323,325,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000577,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,323,323,325,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000578,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,R(Visualization),"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",r,
raw_s000579,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,Excel(Pivot Tables),"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",excel,
raw_s000580,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,Python,"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",python,
raw_s000581,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,SQL,"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",sql,
raw_s000582,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",tableau,
raw_s000583,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,330,330,332,SKILLS,Data & Analytics,AI Agent,"Data & Analytics: R(Visualization), Excel(Pivot Tables), Python, SQL, Tableau, AI Agent",ai_agent,
raw_s000584,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,344,344,347,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",insight_storytelling,
raw_s000585,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,344,344,347,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",stakeholder_presentations,
raw_s000586,Overleaf Projects (77 items).zip,Ziyuan_Guo_Market Strategy_PORSCHE,Ziyuan_Guo_Market Strategy_PORSCHE.zip,project_053_ziyuan_guo_market_strategy_porsche,main.tex,344,344,347,SKILLS,Collaboration & Communication,Cross-functional collaboration,"Collaboration & Communication: Insight storytelling, Stakeholder presentations, Cross-functional collaboration",cross_functional_collaboration,
raw_s000587,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,303,303,305,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000588,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,303,303,305,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000589,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,303,303,305,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000590,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,303,303,305,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000591,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,309,309,311,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000592,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,309,309,311,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000593,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,309,309,311,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000594,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,309,309,311,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000595,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,309,309,311,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000596,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,R,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",r,
raw_s000597,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,Python,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",python,
raw_s000598,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,SQL,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",sql,
raw_s000599,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,Tableau,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",tableau,
raw_s000600,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,Power BI,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",power_bi,
raw_s000601,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,RAG pipelines,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",rag_pipelines,
raw_s000602,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,Copilot Studio,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",copilot_studio,
raw_s000603,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,API integration,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",api_integration,
raw_s000604,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,LLM prompting,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",llm_prompting,
raw_s000605,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,316,316,318,SKILLS,Data & AI Systems,"LangChain components (retrievers, loaders, prompt templates)","Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",langchain_components,
raw_s000606,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,322,322,324,SKILLS,Enterprise & Automation Tools,SharePoint (IA),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",sharepoint,
raw_s000607,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,322,322,324,SKILLS,Enterprise & Automation Tools,PowerAutomate (workflow design),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",powerautomate,
raw_s000608,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,334,334,337,SKILLS,Collaboration & Communication,Jira,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",jira,
raw_s000609,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,334,334,337,SKILLS,Collaboration & Communication,Confluence,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",confluence,
raw_s000610,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,334,334,337,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",insight_storytelling,
raw_s000611,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent,Ziyuan_Guo_PM_Tencent.zip,project_054_ziyuan_guo_pm_tencent,main.tex,334,334,337,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",stakeholder_presentations,
raw_s000612,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,329,329,331,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000613,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,329,329,331,SKILLS,Qualitative Methods,Mood boards,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",mood_boards,
raw_s000614,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,329,329,331,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000615,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,329,329,331,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000616,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,329,329,331,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000617,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,335,335,337,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000618,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,335,335,337,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000619,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,335,335,337,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000620,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,335,335,337,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000621,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,335,335,337,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000622,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",r,
raw_s000623,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,"Python(cleaning, exploring, and modeling datasets)","Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",python,
raw_s000624,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",sql,
raw_s000625,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",tableau,
raw_s000626,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",power_bi,
raw_s000627,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,342,342,344,SKILLS,Data & Analytics,AI Agent,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",ai_agent,
raw_s000628,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,356,356,359,SKILLS,Collaboration & Communication,Jira,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",jira,
raw_s000629,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,356,356,359,SKILLS,Collaboration & Communication,Confluence,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",confluence,
raw_s000630,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,356,356,359,SKILLS,Collaboration & Communication,Insight storytelling,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",insight_storytelling,
raw_s000631,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_Bluebeam,Ziyuan_Guo_Product_Bluebeam.zip,project_055_ziyuan_guo_product_bluebeam,main.tex,356,356,359,SKILLS,Collaboration & Communication,Stakeholder presentations,"Collaboration & Communication: Jira, Confluence, Insight storytelling, Stakeholder presentations",stakeholder_presentations,
raw_s000632,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,313,313,315,SKILLS,Qualitative Methods,Interview,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",interview,
raw_s000633,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,313,313,315,SKILLS,Qualitative Methods,Mood boards,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",mood_boards,
raw_s000634,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,313,313,315,SKILLS,Qualitative Methods,Usability studies,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",usability_studies,
raw_s000635,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,313,313,315,SKILLS,Qualitative Methods,Contextual inquiry,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",contextual_inquiry,
raw_s000636,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,313,313,315,SKILLS,Qualitative Methods,Concept evaluations,"Qualitative Methods: Interview, Mood boards, Usability studies, Contextual inquiry, Concept evaluations",concept_evaluations,
raw_s000637,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,319,319,321,SKILLS,Quantitative Methods,Qualtrics,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",qualtrics,
raw_s000638,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,319,319,321,SKILLS,Quantitative Methods,Survey Design,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",survey_design,
raw_s000639,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,319,319,321,SKILLS,Quantitative Methods,Implicit Measures,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",implicit_measures,
raw_s000640,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,319,319,321,SKILLS,Quantitative Methods,Experiments,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",experiments,
raw_s000641,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,319,319,321,SKILLS,Quantitative Methods,Statistical hypothesis testing,"Quantitative Methods: Qualtrics, Survey Design, Implicit Measures, Experiments, Statistical hypothesis testing",statistical_hypothesis_testing,
raw_s000642,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",r,
raw_s000643,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,"Python(cleaning, exploring, and modeling datasets)","Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",python,
raw_s000644,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",sql,
raw_s000645,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",tableau,
raw_s000646,Overleaf Projects (77 items).zip,Ziyuan_Guo_Product_TheInclab,Ziyuan_Guo_Product_TheInclab.zip,project_056_ziyuan_guo_product_theinclab,main.tex,326,326,328,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python(cleaning, exploring, and modeling datasets), SQL, Tableau, Power BI, AI Agent",power_bi,
